period,symbol,direction,entry_time,entry_price,exit_time,exit_price,size_units,pnl,risk_dollars,exit_reason,r_multiple
train,GBP_USD,short,2020-11-19 08:15:00+00:00,1.3216110714285716,2020-11-19 10:45:00+00:00,1.3250857142857146,7186,-24.968783571429963,24.968783571429963,stop_loss,-1.0
train,EUR_USD,short,2020-11-20 09:15:00+00:00,1.1860367714285716,2020-11-23 10:45:00+00:00,1.1890629142857143,8231,-24.90818185714202,24.90818185714202,stop_loss,-1.0
train,GBP_USD,long,2020-11-24 08:15:00+00:00,1.3368862285714285,2020-11-24 12:30:00+00:00,1.3319250857142857,5008,-24.845403428571018,24.845403428571018,stop_loss,-1.0
train,EUR_USD,long,2020-11-24 08:15:00+00:00,1.1871232714285715,2020-11-25 01:15:00+00:00,1.1904196285714288,7537,24.84464378571512,24.84464378571512,take_profit,1.0
train,GBP_USD,long,2020-11-25 07:45:00+00:00,1.3371034,2020-11-25 08:45:00+00:00,1.3337763999999999,7467,-24.842709000000596,24.842709000000596,stop_loss,-1.0
train,GBP_USD,short,2020-11-26 07:15:00+00:00,1.3381912142857144,2020-11-26 07:45:00+00:00,1.3366672857142856,16262,24.78212642857516,24.78212642857516,take_profit,1.0
train,EUR_USD,short,2020-11-26 09:00:00+00:00,1.1914667857142858,2020-11-26 12:15:00+00:00,1.1890807142857143,10412,24.843775714286473,24.843775714286473,take_profit,1.0
train,GBP_USD,long,2020-11-27 08:15:00+00:00,1.3380711857142857,2020-11-27 10:15:00+00:00,1.3348352571428572,7697,-24.906942214285277,24.906942214285277,stop_loss,-1.0
train,EUR_USD,long,2020-11-27 08:15:00+00:00,1.1930984142857142,2020-11-27 16:00:00+00:00,1.1952404857142855,11627,24.9058644999993,24.9058644999993,take_profit,1.0
train,GBP_USD,long,2020-11-30 07:15:00+00:00,1.3356105428571428,2020-11-30 09:00:00+00:00,1.3323978285714284,7752,-24.904961142857616,24.904961142857616,stop_loss,-1.0
train,GBP_USD,long,2020-12-01 07:15:00+00:00,1.3384620142857142,2020-12-01 11:30:00+00:00,1.3335219428571428,5029,-24.843619214285805,24.843619214285805,stop_loss,-1.0
train,EUR_USD,long,2020-12-01 07:15:00+00:00,1.196286,2020-12-01 13:45:00+00:00,1.1989759999999998,9236,24.844839999998698,24.844839999998698,take_profit,1.0
train,GBP_USD,long,2020-12-02 07:45:00+00:00,1.3436551714285714,2020-12-02 07:45:00+00:00,1.3405393142857143,7973,-24.842728999999775,24.842728999999775,stop_loss,-1.0
train,EUR_USD,long,2020-12-02 07:45:00+00:00,1.2087624,2020-12-02 08:00:00+00:00,1.2060703999999998,9229,-24.84446800000128,24.84446800000128,stop_loss,-1.0
train,GBP_USD,long,2020-12-03 07:15:00+00:00,1.3402798285714286,2020-12-03 11:45:00+00:00,1.3450989714285713,5129,24.71738371428485,24.71738371428485,take_profit,1.0
train,GBP_USD,short,2020-12-04 08:00:00+00:00,1.3440839142857144,2020-12-04 09:30:00+00:00,1.347084342857143,8259,-24.780539571429482,24.780539571429482,stop_loss,-1.0
train,EUR_USD,long,2020-12-04 08:15:00+00:00,1.216302885714286,2020-12-04 13:45:00+00:00,1.2138984571428573,10307,-24.782445285715,24.782445285715,stop_loss,-1.0
train,GBP_USD,short,2020-12-07 07:15:00+00:00,1.3389169428571428,2020-12-07 08:00:00+00:00,1.334091657142857,5110,24.65721000000077,24.65721000000077,take_profit,1.0
train,EUR_USD,short,2020-12-07 07:15:00+00:00,1.2117837714285713,2020-12-07 08:30:00+00:00,1.2095726285714283,11151,24.656454000001226,24.656454000001226,take_profit,1.0
train,EUR_USD,short,2020-12-08 08:15:00+00:00,1.2097303857142858,2020-12-08 08:30:00+00:00,1.2122884571428572,9687,-24.78003792857057,24.78003792857057,stop_loss,-1.0
train,GBP_USD,short,2020-12-08 08:15:00+00:00,1.3323940142857142,2020-12-08 08:45:00+00:00,1.3367239428571427,5723,-24.78018121428498,24.78018121428498,stop_loss,-1.0
train,GBP_USD,long,2020-12-09 08:15:00+00:00,1.3402507571428572,2020-12-09 09:30:00+00:00,1.344254542857143,6158,24.65531242857217,24.65531242857217,take_profit,1.0
train,GBP_USD,short,2020-12-10 07:30:00+00:00,1.3325438285714286,2020-12-10 11:45:00+00:00,1.3261029714285713,3837,24.713568857143688,24.713568857143688,take_profit,1.0
train,EUR_USD,short,2020-12-11 07:45:00+00:00,1.213400442857143,2020-12-14 12:30:00+00:00,1.2162382285714286,8732,-24.779544857141964,24.779544857141964,stop_loss,-1.0
train,EUR_USD,short,2020-12-15 07:30:00+00:00,1.2142112,2020-12-15 11:00:00+00:00,1.2162952,11861,-24.7183239999997,24.7183239999997,stop_loss,-1.0
train,EUR_USD,long,2020-12-16 07:15:00+00:00,1.2170972142857144,2020-12-16 08:30:00+00:00,1.2196532857142857,9646,24.65586499999859,24.65586499999859,take_profit,1.0
train,GBP_USD,long,2020-12-17 07:15:00+00:00,1.356957042857143,2020-12-18 09:30:00+00:00,1.3495718285714287,3347,-24.718312214285625,24.718312214285625,stop_loss,-1.0
train,EUR_USD,short,2020-12-21 07:45:00+00:00,1.2168555428571428,2020-12-21 08:45:00+00:00,1.2225478285714284,4331,-24.653289428570908,24.653289428570908,stop_loss,-1.0
train,GBP_USD,short,2020-12-21 07:30:00+00:00,1.3312120857142857,2020-12-21 10:00:00+00:00,1.3210825142857143,2434,24.655376857142798,24.655376857142798,take_profit,1.0
train,EUR_USD,short,2020-12-22 08:15:00+00:00,1.2213481,2020-12-22 11:45:00+00:00,1.2243476,8220,-24.655890000000362,24.655890000000362,stop_loss,-1.0
train,GBP_USD,long,2020-12-23 07:15:00+00:00,1.3435872,2020-12-23 14:15:00+00:00,1.3499932000000001,3839,24.592634000000515,24.592634000000515,take_profit,1.0
train,GBP_USD,long,2020-12-24 07:30:00+00:00,1.3567263571428572,2020-12-28 10:15:00+00:00,1.3503245714285714,3851,-24.653276785714365,24.653276785714365,stop_loss,-1.0
train,EUR_USD,long,2020-12-29 07:15:00+00:00,1.2246371571428571,2020-12-29 14:45:00+00:00,1.2272829428571428,9295,24.592578214285044,24.592578214285044,take_profit,1.0
train,GBP_USD,long,2020-12-30 09:15:00+00:00,1.3568417857142856,2020-12-31 00:30:00+00:00,1.3643007142857144,3305,24.651758928572264,24.651758928572264,take_profit,1.0
train,GBP_USD,long,2020-12-31 08:00:00+00:00,1.3655758571428573,2021-01-04 14:30:00+00:00,1.3605165714285716,4885,-24.714610714285698,24.714610714285698,stop_loss,-1.0
train,GBP_USD,short,2021-01-05 09:00:00+00:00,1.3558778714285713,2021-01-05 16:15:00+00:00,1.361338514285714,4514,-24.649341857141923,24.649341857141923,stop_loss,-1.0
train,GBP_USD,long,2021-01-06 07:15:00+00:00,1.3652601285714285,2021-01-06 13:45:00+00:00,1.3592294857142857,4077,-24.586930928571324,24.586930928571324,stop_loss,-1.0
train,EUR_USD,long,2021-01-06 07:15:00+00:00,1.2331775,2021-01-06 15:45:00+00:00,1.22756,4377,-24.58779750000023,24.58779750000023,stop_loss,-1.0
train,GBP_USD,short,2021-01-07 07:45:00+00:00,1.3565323142857142,2021-01-08 14:15:00+00:00,1.3632807428571427,3625,-24.46305357142847,24.46305357142847,stop_loss,-1.0
train,GBP_USD,short,2021-01-11 08:00:00+00:00,1.3482019571428572,2021-01-11 17:00:00+00:00,1.3528921714285713,5203,-24.403184928570695,24.403184928570695,stop_loss,-1.0
train,EUR_USD,long,2021-01-12 07:30:00+00:00,1.2169302,2021-01-12 14:00:00+00:00,1.2139192,8085,-24.34393499999899,24.34393499999899,stop_loss,-1.0
train,GBP_USD,long,2021-01-12 07:30:00+00:00,1.3562547142857142,2021-01-12 15:15:00+00:00,1.3620382857142854,4209,24.343052142856273,24.343052142856273,take_profit,1.0
train,EUR_USD,short,2021-01-13 08:00:00+00:00,1.2202488285714286,2021-01-13 09:00:00+00:00,1.2184629714285715,13632,24.34480457142746,24.34480457142746,take_profit,1.0
train,GBP_USD,long,2021-01-13 09:30:00+00:00,1.3698621285714285,2021-01-13 10:30:00+00:00,1.3666814857142857,7673,-24.4050726428568,24.4050726428568,stop_loss,-1.0
train,GBP_USD,long,2021-01-14 08:00:00+00:00,1.3657278285714285,2021-01-14 17:45:00+00:00,1.3698069714285712,5968,24.344324571427787,24.344324571427787,take_profit,1.0
train,EUR_USD,short,2021-01-15 08:15:00+00:00,1.2124469285714288,2021-01-15 15:00:00+00:00,1.2086615714285718,6447,24.404197499999036,24.404197499999036,take_profit,1.0
train,GBP_USD,short,2021-01-18 07:45:00+00:00,1.3552171285714285,2021-01-18 22:45:00+00:00,1.3589614857142855,6534,-24.46562957142787,24.46562957142787,stop_loss,-1.0
train,EUR_USD,long,2021-01-19 07:45:00+00:00,1.2100091142857143,2021-01-19 10:00:00+00:00,1.2122446857142857,10917,24.405733285713286,24.405733285713286,take_profit,1.0
train,GBP_USD,long,2021-01-20 08:00:00+00:00,1.3670737285714285,2021-01-20 10:45:00+00:00,1.3706023714285713,6933,24.46408092857122,24.46408092857122,take_profit,1.0
train,GBP_USD,long,2021-01-21 08:45:00+00:00,1.3722307714285713,2021-01-22 08:15:00+00:00,1.365866914285714,3854,-24.52630542857186,24.52630542857186,stop_loss,-1.0
train,EUR_USD,short,2021-01-25 09:30:00+00:00,1.2155255142857144,2021-01-25 14:45:00+00:00,1.2127130857142858,8699,24.465316142857432,24.465316142857432,take_profit,1.0
train,GBP_USD,short,2021-01-26 07:45:00+00:00,1.361432442857143,2021-01-26 11:45:00+00:00,1.3677002285714288,3913,-24.525845500000642,24.525845500000642,stop_loss,-1.0
train,EUR_USD,short,2021-01-26 07:45:00+00:00,1.2110995285714286,2021-01-26 12:00:00+00:00,1.214601885714286,7003,-24.5270070714304,24.5270070714304,stop_loss,-1.0
train,GBP_USD,long,2021-01-27 07:45:00+00:00,1.3758051,2021-01-27 09:00:00+00:00,1.3723696,7103,-24.402356499999467,24.402356499999467,stop_loss,-1.0
train,GBP_USD,short,2021-01-28 07:30:00+00:00,1.3646646857142857,2021-01-28 13:45:00+00:00,1.3682812571428569,6731,-24.343142285712688,24.343142285712688,stop_loss,-1.0
train,GBP_USD,short,2021-01-29 08:15:00+00:00,1.3680622,2021-01-29 12:00:00+00:00,1.3727112000000001,5223,-24.281727000000654,24.281727000000654,stop_loss,-1.0
train,EUR_USD,short,2021-02-01 08:30:00+00:00,1.2112485714285715,2021-02-01 09:00:00+00:00,1.2088414285714288,10062,24.22067142856892,24.22067142856892,take_profit,1.0
train,GBP_USD,long,2021-02-01 08:15:00+00:00,1.3755290285714286,2021-02-01 13:15:00+00:00,1.3694438857142857,3980,-24.218868571428743,24.218868571428743,stop_loss,-1.0
train,GBP_USD,long,2021-02-02 09:00:00+00:00,1.370350142857143,2021-02-02 11:30:00+00:00,1.3664694285714287,6241,-24.219537857142555,24.219537857142555,stop_loss,-1.0
train,EUR_USD,short,2021-02-03 07:30:00+00:00,1.2033522,2021-02-03 09:00:00+00:00,1.2017032000000003,14652,24.161147999996917,24.161147999996917,take_profit,1.0
train,GBP_USD,short,2021-02-03 10:00:00+00:00,1.3637076857142858,2021-02-04 07:15:00+00:00,1.3590361142857146,5185,24.222097857141772,24.222097857141772,take_profit,1.0
train,EUR_USD,long,2021-02-05 08:15:00+00:00,1.1982791285714285,2021-02-05 13:45:00+00:00,1.2013047714285714,8025,24.280783928571832,24.280783928571832,take_profit,1.0
train,GBP_USD,long,2021-02-05 08:15:00+00:00,1.3698815142857141,2021-02-05 15:00:00+00:00,1.3731590857142855,7408,24.28024914285637,24.28024914285637,take_profit,1.0
train,GBP_USD,short,2021-02-08 08:30:00+00:00,1.3712960142857142,2021-02-08 11:45:00+00:00,1.3684860857142858,8684,24.401419714284895,24.401419714284895,take_profit,1.0
train,EUR_USD,long,2021-02-09 08:45:00+00:00,1.2086930571428571,2021-02-10 02:30:00+00:00,1.212448342857143,6514,24.46193114285875,24.46193114285875,take_profit,1.0
train,EUR_USD,long,2021-02-10 07:45:00+00:00,1.2131764,2021-02-12 08:15:00+00:00,1.2109244,10889,-24.522028000001555,24.522028000001555,stop_loss,-1.0
train,GBP_USD,short,2021-02-12 09:00:00+00:00,1.3777446285714288,2021-02-12 14:30:00+00:00,1.3813814857142859,6721,-24.443316857142626,24.443316857142626,stop_loss,-1.0
train,GBP_USD,long,2021-02-15 08:00:00+00:00,1.390401,2021-02-16 01:45:00+00:00,1.394226,6375,24.384374999999793,24.384374999999793,take_profit,1.0
train,EUR_USD,long,2021-02-15 08:15:00+00:00,1.2144985714285714,2021-02-16 13:30:00+00:00,1.2117157142857142,8762,-24.38339428571477,24.38339428571477,stop_loss,-1.0
train,GBP_USD,short,2021-02-16 08:00:00+00:00,1.3910053571428571,2021-02-17 00:45:00+00:00,1.3868921428571428,5942,24.440719285714472,24.440719285714472,take_profit,1.0
train,EUR_USD,short,2021-02-17 07:15:00+00:00,1.2078722857142858,2021-02-17 11:45:00+00:00,1.2059437142857143,12673,24.44078571428664,24.44078571428664,take_profit,1.0
train,GBP_USD,short,2021-02-18 07:15:00+00:00,1.3840782142857144,2021-02-18 08:00:00+00:00,1.3877471428571428,6678,-24.50110499999899,24.50110499999899,stop_loss,-1.0
train,EUR_USD,long,2021-02-18 08:30:00+00:00,1.2056311285714285,2021-02-18 12:45:00+00:00,1.2076867714285713,11890,24.441593571427532,24.441593571427532,take_profit,1.0
train,EUR_USD,long,2021-02-19 07:30:00+00:00,1.2102879285714285,2021-02-19 08:30:00+00:00,1.2122875714285712,12253,24.50162392856967,24.50162392856967,take_profit,1.0
train,GBP_USD,long,2021-02-19 09:00:00+00:00,1.3999191857142856,2021-02-22 01:15:00+00:00,1.4047151142857142,5121,24.559950214285454,24.559950214285454,take_profit,1.0
train,EUR_USD,short,2021-02-22 07:30:00+00:00,1.2107432,2021-02-22 10:30:00+00:00,1.2135072,8909,-24.6244759999999,24.6244759999999,stop_loss,-1.0
train,GBP_USD,short,2021-02-22 07:15:00+00:00,1.3989178285714285,2021-02-22 15:00:00+00:00,1.4051686857142855,3939,-24.622126285713733,24.622126285713733,stop_loss,-1.0
train,GBP_USD,long,2021-02-23 08:15:00+00:00,1.4088849571428572,2021-02-23 14:45:00+00:00,1.4059201714285714,8264,-24.50098914285804,24.50098914285804,stop_loss,-1.0
train,EUR_USD,long,2021-02-24 09:00:00+00:00,1.216913642857143,2021-02-24 13:00:00+00:00,1.2144354285714287,9861,-24.43767107142836,24.43767107142836,stop_loss,-1.0
train,EUR_USD,long,2021-02-25 08:00:00+00:00,1.2188119142857143,2021-02-25 09:45:00+00:00,1.2219914857142857,7667,24.377774142856868,24.377774142856868,take_profit,1.0
train,GBP_USD,long,2021-02-25 10:00:00+00:00,1.417591157142857,2021-02-25 11:45:00+00:00,1.4126353714285713,4931,-24.436979357142672,24.436979357142672,stop_loss,-1.0
