symbol,direction,entry_time,entry_price,exit_time,exit_price,size_units,pnl,risk_dollars,exit_reason,r_multiple,stop_distance,target_distance,sweep_penetration_price,sweep_penetration_pips,sweep_penetration_atr,entry_hour_london,mae_price,mfe_price,mae_r,mfe_r,reached_half_r,reached_1r,reached_midpoint,reached_opposite_side,entry_cost_dollars,pnl_without_entry_cost
EUR_USD,long,2020-09-07 06:45:00+00:00,1.1829182428571428,2020-09-07 07:00:00+00:00,1.1825270285714284,62949,-24.626548071430364,24.626548071430364,stop_loss,-1.0,0.00039121428571436175,0.00039121428571436175,0.000220000000000109,2.20000000000109,0.5337954939343607,7,0.0005282428571427022,0.00021175714285726066,1.3502647434720456,0.5412817235714941,False,False,False,False,4.925309614286072,-19.701238457144292
GBP_USD,long,2020-09-07 07:15:00+00:00,1.3211281285714285,2020-09-07 07:30:00+00:00,1.3224687714285712,18323,24.564599071426585,24.564599071426585,take_profit,1.0,0.0013406428571428263,0.0013406428571428263,0.0007999999999999119,7.999999999999119,0.8825847123718893,8,0.0005781285714285822,0.0014818714285715906,0.43123235121745096,1.1053439181630744,True,True,False,False,1.798009814285253,26.362608885711836
EUR_USD,short,2020-09-08 06:15:00+00:00,1.181739342857143,2020-09-08 07:00:00+00:00,1.1807460571428574,24793,24.626532714282522,24.626532714282522,take_profit,1.0,0.0009932857142856584,0.0009932857142856584,0.0005699999999999594,5.699999999999594,1.0697050938336372,7,0.0005506571428570695,0.0013193428571429688,0.5543794045735226,1.3282611822236878,True,True,True,False,1.999732542856056,26.626265257138577
GBP_USD,long,2020-09-08 07:45:00+00:00,1.3130111714285715,2020-09-08 07:45:00+00:00,1.3135170285714286,48804,24.687851999998564,24.687851999998564,take_profit,1.0,0.000505857142857096,0.000505857142857096,0.0002500000000000835,2.500000000000835,0.2361673414305844,8,0.0004511714285715396,0.0017088285714286222,0.8918949449311125,3.3780852866426048,True,True,False,False,4.9375704000018805,29.625422400000446
EUR_USD,short,2020-09-09 08:15:00+00:00,1.1776360142857143,2020-09-09 08:45:00+00:00,1.1765060857142857,21903,24.74882550000004,24.74882550000004,take_profit,1.0,0.0011299285714286304,0.0011299285714286304,0.00046999999999997044,4.699999999999704,0.6721144024514565,9,0.00043398571428565624,0.001256014285714313,0.38408243251778684,1.1115873316897062,True,True,True,False,1.8395391000020047,26.588364600002045
GBP_USD,long,2020-09-09 08:00:00+00:00,1.2954123857142859,2020-09-09 11:30:00+00:00,1.2919004571428572,7047,-24.748560642857907,24.748560642857907,stop_loss,-1.0,0.0035119285714286384,0.0035119285714286384,0.0033000000000000806,33.0000000000008,2.948308870453237,8,0.006282385714285743,0.0009576142857141701,1.7888705839282186,0.2726747615270024,False,False,True,False,0.7919821285731343,-23.95657851428477
GBP_USD,short,2020-09-10 06:15:00+00:00,1.300908242857143,2020-09-10 06:15:00+00:00,1.3015070285714287,41333,-24.74960992857217,24.74960992857217,stop_loss,-1.0,0.0005987857142856973,0.0005987857142856973,6.000000000017103e-05,0.6000000000017103,0.10206561360904266,7,0.002761757142857091,0.0,4.612262913038336,0.0,False,False,False,False,4.619257985710433,-20.130351942861736
EUR_USD,short,2020-09-10 07:00:00+00:00,1.1825510285714287,2020-09-10 08:30:00+00:00,1.1836658857142859,22144,-24.68739657142973,24.68739657142973,stop_loss,-1.0,0.0011148571428572698,0.0011148571428572698,0.0008099999999999774,8.099999999999774,1.8057324840763644,7,0.0015489714285712441,0.0008810285714286881,1.3893900563810193,0.7902614044080105,True,False,False,False,1.527303314283273,-23.160093257146457
EUR_USD,short,2020-09-11 08:00:00+00:00,1.1833466857142856,2020-09-11 08:30:00+00:00,1.1848932571428572,15923,-24.626056857145894,24.626056857145894,stop_loss,-1.0,0.0015465714285715795,0.0015465714285715795,0.0007900000000000684,7.900000000000684,1.186695278970004,8,0.0026633142857144243,0.0,1.72207648254195,0.0,False,False,False,False,1.4858433714313959,-23.140213485714497
EUR_USD,short,2020-09-14 07:15:00+00:00,1.1850707571428571,2020-09-14 07:15:00+00:00,1.1855069714285715,56313,-24.56453507143427,24.56453507143427,stop_loss,-1.0,0.00043621428571439803,0.00043621428571439803,9.000000000014552e-05,0.9000000000014552,0.1947449768163898,8,0.00076924285714286,2.075714285720842e-05,1.7634517766492988,0.04758473882443803,False,False,False,False,3.899273014290217,-20.665262057144055
GBP_USD,short,2020-09-14 07:15:00+00:00,1.2826950857142858,2020-09-14 07:15:00+00:00,1.2835396571428572,29085,-24.564359999999656,24.564359999999656,stop_loss,-1.0,0.000844571428571366,0.000844571428571366,0.00038000000000004697,3.8000000000004697,0.5095785440613654,8,0.0013049142857142204,0.0004450857142859199,1.5450608930988192,0.5269959404603637,False,False,False,False,2.7605820000000394,-21.803777999999618
EUR_USD,short,2020-09-15 06:30:00+00:00,1.1892199857142858,2020-09-15 07:00:00+00:00,1.1884699142857142,32586,24.44182757143189,24.44182757143189,take_profit,1.0,0.0007500714285715796,0.0007500714285715796,5.999999999994898e-05,0.5999999999994898,0.11982881597705906,7,0.00020001428571414515,0.0008699857142857592,0.2666603180647051,1.1598704885247286,True,True,False,False,2.6073455142844586,27.049173085716347
EUR_USD,short,2020-09-16 07:00:00+00:00,1.1848915285714285,2020-09-16 07:00:00+00:00,1.1854438857142857,44360,-24.502562857144234,24.502562857144234,stop_loss,-1.0,0.0005523571428571533,0.0005523571428571533,0.00035999999999991594,3.5999999999991594,0.8499156829677623,7,0.0006184714285715209,0.000141528571428573,1.1196948144318026,0.2562265614897174,False,False,False,False,3.924592571426393,-20.57797028571784
EUR_USD,short,2020-09-18 06:45:00+00:00,1.1859603714285714,2020-09-18 06:45:00+00:00,1.186258514285714,81979,-24.4414532857007,24.4414532857007,stop_loss,-1.0,0.0002981428571427184,0.0002981428571427184,5.999999999994898e-05,0.5999999999994898,0.12462908011858898,7,0.0007696285714287043,0.00023037142857140758,2.5814087206533003,0.7726880689988517,False,False,False,False,5.70808065714187,-18.73337262855883
GBP_USD,short,2020-09-18 07:30:00+00:00,1.2985984000000002,2020-09-18 07:45:00+00:00,1.2978004,30552,24.380496000002335,24.380496000002335,take_profit,1.0,0.000798000000000086,0.000798000000000086,5.0000000000105516e-05,0.5000000000010552,0.046296296296391204,8,0.0006615999999999289,0.0018184000000001088,0.8290726817040822,2.2786967418545276,True,True,False,False,3.409603199996287,27.79009919999862
GBP_USD,short,2020-09-21 06:45:00+00:00,1.2960664428571427,2020-09-21 06:45:00+00:00,1.2963142285714282,98640,-24.44158285712369,24.44158285712369,stop_loss,-1.0,0.00024778571428556124,0.00024778571428556124,7.999999999985796e-05,0.7999999999985796,0.11801896733382632,7,0.0006635571428572629,0.000416442857142707,2.6779475353149085,1.6806572499283652,False,False,False,False,9.22847657144441,-15.213106285679281
GBP_USD,long,2020-09-22 06:15:00+00:00,1.2796932714285714,2020-09-22 06:15:00+00:00,1.279276914285714,58556,-24.38020885714971,24.38020885714971,stop_loss,-1.0,0.00041635714285721706,0.00041635714285721706,0.000280000000000058,2.80000000000058,0.42195909580201396,7,0.0013732714285714653,0.0,3.298301595470422,0.0,False,False,False,False,5.461601771420776,-18.918607085728937
EUR_USD,long,2020-09-23 06:30:00+00:00,1.1683214142857143,2020-09-23 07:00:00+00:00,1.169418485714286,22167,24.31878235714727,24.31878235714727,take_profit,1.0,0.001097071428571577,0.001097071428571577,0.000260000000000149,2.60000000000149,0.4555694618275738,7,0.0004214142857144054,0.0011185857142856914,0.38412657074033973,1.0196106517349803,True,True,True,False,1.5830404714296185,25.90182282857689
GBP_USD,long,2020-09-24 06:30:00+00:00,1.270035657142857,2020-09-24 06:30:00+00:00,1.2692173714285713,29794,-24.38000457143027,24.38000457143027,stop_loss,-1.0,0.0008182857142856794,0.0008182857142856794,4.0000000000040004e-05,0.40000000000040004,0.051094890510998595,7,0.0010456571428569816,0.0,1.2778631284914777,0.0,False,False,False,False,3.147948914282672,-21.232055657147598
GBP_USD,short,2020-09-25 06:15:00+00:00,1.2757072714285713,2020-09-25 06:15:00+00:00,1.276370914285714,36645,-24.319192499994607,24.319192499994607,stop_loss,-1.0,0.0006636428571427956,0.0006636428571427956,0.00019999999999997797,1.9999999999997797,0.31425364758692376,7,0.0008027285714287125,0.0004972714285713664,1.2095791626308272,0.7493057797868663,False,False,False,False,4.130938500002257,-20.188253999992348
EUR_USD,short,2020-09-25 07:00:00+00:00,1.1675207714285714,2020-09-25 07:00:00+00:00,1.1671646285714286,68114,24.258314571425014,24.258314571425014,take_profit,1.0,0.0003561428571428985,0.0003561428571428985,0.000180000000000069,1.80000000000069,0.39009287925704045,7,0.00017922857142860238,0.0010407714285713965,0.5032490974729527,2.9223425591652346,True,True,True,False,5.396574914288573,29.65488948571359
GBP_USD,short,2020-09-28 06:15:00+00:00,1.2771699857142857,2020-09-28 06:15:00+00:00,1.277800057142857,38597,-24.31886692856216,24.31886692856216,stop_loss,-1.0,0.0006300714285712328,0.0006300714285712328,3.999999999981796e-05,0.3999999999981796,0.07988587731775133,7,0.001360014285714195,4.99857142857163e-05,2.1585081056574817,0.0793334089105822,False,False,False,False,4.246221385711814,-20.072645542850346
EUR_USD,long,2020-09-29 06:30:00+00:00,1.1672377857142857,2020-09-29 06:45:00+00:00,1.1679367142857144,34708,24.258412857148194,24.258412857148194,take_profit,1.0,0.0006989285714286776,0.0006989285714286776,0.000180000000000069,1.80000000000069,0.46238532110107966,7,0.0004977857142856035,0.0009522142857143479,0.7122125702603362,1.3623914154316652,True,True,True,False,2.6997865714294136,26.958199428577608
GBP_USD,long,2020-09-29 07:30:00+00:00,1.2852720142857144,2020-09-29 07:30:00+00:00,1.2870420857142857,13739,24.31901135714149,24.31901135714149,take_profit,1.0,0.001770071428571423,0.001770071428571423,0.000140000000000029,1.40000000000029,0.12719013627517298,8,0.00032201428571432267,0.001977985714285646,0.18192163350956506,1.117460957991975,True,True,True,False,1.5389642714284817,25.857975628569974
EUR_USD,long,2020-09-30 06:45:00+00:00,1.173061157142857,2020-09-30 07:00:00+00:00,1.173836942857143,31426,24.379841857146367,24.379841857146367,take_profit,1.0,0.0007757857142857673,0.0007757857142857673,0.0004999999999999449,4.999999999999449,0.8962868117796855,7,0.0005111571428570993,0.001158842857142961,0.6588896050086458,1.493766688150294,True,True,True,False,2.55044437142939,26.930286228575756
GBP_USD,long,2020-09-30 06:45:00+00:00,1.2839953428571427,2020-09-30 07:15:00+00:00,1.2818786285714283,11517,-24.37819842857229,24.37819842857229,stop_loss,-1.0,0.0021167142857143307,0.0021167142857143307,0.0014200000000001989,14.200000000001989,1.8510242085662956,7,0.0035753428571427825,0.001144657142857275,1.6891003576971686,0.5407707363164442,True,False,False,False,1.2132336857124577,-23.164964742859834
EUR_USD,short,2020-10-01 06:15:00+00:00,1.174710557142857,2020-10-01 06:15:00+00:00,1.1752977714285713,41517,-24.37937549999549,24.37937549999549,stop_loss,-1.0,0.0005872142857142723,0.0005872142857142723,0.00024000000000001798,2.4000000000001798,0.5083207261724866,7,0.0006694428571429878,0.0,1.1400316263230803,0.0,False,False,False,False,3.7133991000043887,-20.665976399991102
GBP_USD,short,2020-10-01 06:45:00+00:00,1.294260457142857,2020-10-01 07:00:00+00:00,1.2935027428571428,32095,24.31883999999887,24.31883999999887,take_profit,1.0,0.0007577142857142775,0.0007577142857142775,0.00039999999999995595,3.9999999999995595,0.8383233532932627,7,0.0005495428571429262,0.0015304571428571556,0.725263951734639,2.0198340874811853,True,True,True,False,2.552928000003164,26.87176800000203
GBP_USD,long,2020-10-05 06:15:00+00:00,1.2928885142857143,2020-10-05 06:30:00+00:00,1.292325942857143,43336,-24.379595428565914,24.379595428565914,stop_loss,-1.0,0.0005625714285712854,0.0005625714285712854,0.00019999999999997797,1.9999999999997797,0.4697986577180368,7,0.0010585142857142404,0.0005914857142856889,1.881564245810454,1.051396648044915,True,False,False,False,4.702575085712047,-19.677020342853865
EUR_USD,short,2020-10-05 08:00:00+00:00,1.1731494428571427,2020-10-05 08:00:00+00:00,1.1737622285714286,39685,-24.318401071436448,24.318401071436448,stop_loss,-1.0,0.0006127857142858319,0.0006127857142858319,0.00024000000000001798,2.4000000000001798,0.4546684709066505,8,0.001070557142857309,0.0,1.7470334537824281,0.0,False,False,False,False,3.593760214293069,-20.724640857143378
EUR_USD,long,2020-10-06 07:00:00+00:00,1.178549914285714,2020-10-06 07:00:00+00:00,1.1793294857142858,31117,24.257924142864255,24.257924142864255,take_profit,1.0,0.000779571428571546,0.000779571428571546,0.0006200000000000649,6.200000000000649,1.2507204610952816,7,0.0005999142857140427,0.001400085714285959,0.7695437053321726,1.7959684808503273,True,True,True,True,2.175522828566374,26.43344697143063
GBP_USD,short,2020-10-06 07:15:00+00:00,1.2993661142857142,2020-10-06 07:15:00+00:00,1.2980166857142854,18021,24.318052285719027,24.318052285719027,take_profit,1.0,0.0013494285714287409,0.0013494285714287409,0.0005800000000000249,5.800000000000249,0.8353909465020978,8,0.0003238857142857654,0.0017761142857142254,0.2400169383866264,1.3161973322038976,True,True,True,True,1.691914457144635,26.00996674286366
GBP_USD,short,2020-10-07 06:45:00+00:00,1.2901077142857142,2020-10-07 06:45:00+00:00,1.290669142857143,43423,-24.378912857153807,24.378912857153807,stop_loss,-1.0,0.000561428571428738,0.000561428571428738,0.00020000000000020002,2.000000000002,0.325581395349165,7,0.0009922857142856678,0.00032771428571432004,1.7674300254446855,0.5837150127225343,False,False,False,False,4.007322571430858,-20.37159028572295
EUR_USD,short,2020-10-08 06:15:00+00:00,1.1771732857142856,2020-10-08 06:30:00+00:00,1.1779668571428572,30644,-24.318202857148588,24.318202857148588,stop_loss,-1.0,0.0007935714285715204,0.0007935714285715204,0.000400000000000178,4.00000000000178,1.1914893617027327,7,0.0008167142857145038,7.328571428555364e-05,1.0291629162917848,0.09234923492327923,False,False,False,False,2.350832571429586,-21.967370285719003
GBP_USD,short,2020-10-08 06:15:00+00:00,1.2928783428571429,2020-10-08 06:30:00+00:00,1.2943366285714284,16676,-24.318372571425385,24.318372571425385,stop_loss,-1.0,0.001458285714285563,0.001458285714285563,0.0005199999999998539,5.199999999998539,0.8921568627448049,7,0.001971657142857186,9.83428571428302e-05,1.3520376175550288,0.06743730407522364,False,False,False,False,2.0287545142842784,-22.289618057141105
GBP_USD,short,2020-10-09 07:45:00+00:00,1.2955148285714286,2020-10-09 08:00:00+00:00,1.296960685714286,16735,-24.19641928571652,24.19641928571652,stop_loss,-1.0,0.0014458571428572335,0.0014458571428572335,0.0010300000000000864,10.300000000000864,1.3578154425613667,8,0.0018651714285713439,0.0008548285714287118,1.2900108684911165,0.5912261634226468,False,False,False,False,1.5926938571406146,-22.603725428575906
GBP_USD,short,2020-10-12 06:45:00+00:00,1.304289357142857,2020-10-12 07:00:00+00:00,1.3056425714285715,17836,-24.135930000002816,24.135930000002816,stop_loss,-1.0,0.001353214285714366,0.001353214285714366,0.0010399999999999299,10.399999999999299,1.954362416107204,7,0.0017806428571429667,0.0,1.315861704935342,0.0,False,False,False,False,1.795065999999709,-22.34086400000311
EUR_USD,long,2020-10-12 07:45:00+00:00,1.1822724142857144,2020-10-12 08:30:00+00:00,1.180590342857143,14313,-24.075488357143353,24.075488357143353,stop_loss,-1.0,0.0016820714285713857,0.0016820714285713857,0.00028999999999990145,2.8999999999990145,0.46720368239338045,8,0.0017324142857144675,0.0,1.0299290840376731,0.0,False,False,False,False,1.0364656714312481,-23.039022685712105
GBP_USD,long,2020-10-13 08:45:00+00:00,1.3047231142857143,2020-10-13 12:00:00+00:00,1.301497542857143,7445,-24.014379285713947,24.014379285713947,stop_loss,-1.0,0.0032255714285713754,0.0032255714285713754,0.0022599999999999287,22.599999999999287,1.9555006180469,9,0.004343114285714211,0.001996885714285801,1.3464635280570432,0.6190796758049886,True,False,True,False,0.7676858571437961,-23.24669342857015
EUR_USD,long,2020-10-13 08:45:00+00:00,1.1798138142857142,2020-10-13 13:00:00+00:00,1.1778647428571427,12321,-24.014509071429213,24.014509071429213,stop_loss,-1.0,0.0019490714285715345,0.0019490714285715345,0.0012199999999999989,12.199999999999989,1.7662874870733685,9,0.0020238142857142982,5.618571428578356e-05,1.038347931249263,0.0288269139150851,False,False,False,False,0.9094658142844108,-23.105043257144803
EUR_USD,long,2020-10-14 07:30:00+00:00,1.1737094,2020-10-14 08:30:00+00:00,1.1745164,29610,23.895270000000064,23.895270000000064,take_profit,1.0,0.0008070000000000926,0.0008070000000000926,0.0006599999999998829,6.599999999998829,1.404255319148728,8,0.0007994000000000057,0.001600600000000174,0.9905824039651969,1.9833952912019708,True,True,True,True,2.054933999996631,25.950203999996695
EUR_USD,long,2020-10-15 06:45:00+00:00,1.1744766999999998,2020-10-15 06:45:00+00:00,1.1741831999999999,81620,-23.95546999999564,23.95546999999564,stop_loss,-1.0,0.000293499999999926,0.000293499999999926,9.999999999998899e-05,0.9999999999998899,0.2985074626865431,7,0.001006699999999805,0.0,3.4299829642250725,0.0,False,False,False,False,8.708853999992172,-15.246616000003467
EUR_USD,long,2020-10-16 07:00:00+00:00,1.1704183714285714,2020-10-16 07:30:00+00:00,1.1714202285714286,23851,23.89529471428625,23.89529471428625,take_profit,1.0,0.0010018571428572162,0.0010018571428572162,0.000660000000000105,6.6000000000010495,1.5767918088739175,7,0.00045837142857130253,0.0010716285714285068,0.45752174532994194,1.06964209325524,True,True,True,False,1.63072694285675,25.526021657143
GBP_USD,long,2020-10-16 07:00:00+00:00,1.2918041142857142,2020-10-16 10:30:00+00:00,1.2952046857142856,7026,23.892414857142793,23.892414857142793,take_profit,1.0,0.0034005714285714845,0.0034005714285714845,0.00034000000000000696,3.4000000000000696,0.48178137651822306,7,0.001374114285714212,0.003715885714285827,0.4040833473365537,1.0927239119475871,True,True,True,True,0.8017669714277798,24.69418182857057
EUR_USD,long,2020-10-19 07:00:00+00:00,1.1705362142857143,2020-10-19 07:00:00+00:00,1.1706972857142857,149096,24.015105714275148,24.015105714275148,take_profit,1.0,0.00016107142857139418,0.00016107142857139418,7.00000000000145e-05,0.700000000000145,0.2252873563218703,7,0.00015621428571432894,0.0009637857142856809,0.9698447893574599,5.983592017739429,True,True,True,False,11.363245142851659,35.378350857126804
EUR_USD,long,2020-10-20 07:30:00+00:00,1.1765300571428572,2020-10-20 07:30:00+00:00,1.1770303428571427,48122,24.074749142847256,24.074749142847256,take_profit,1.0,0.0005002857142855548,0.0005002857142855548,0.0004199999999998649,4.199999999998649,0.8352272727269855,8,0.00028005714285717076,0.0006999428571428101,0.5597944031984067,1.399086236436674,True,True,False,False,3.8525098285738313,27.92725897142109
GBP_USD,long,2020-10-20 07:45:00+00:00,1.2936185571428571,2020-10-20 08:30:00+00:00,1.2953413428571428,14009,24.134505071427462,24.134505071427462,take_profit,1.0,0.0017227857142857303,0.0017227857142857303,0.0016199999999999548,16.199999999999548,1.745958429561234,8,0.0004285571428570556,0.0027814428571428795,0.2487582403913397,1.6145030888511112,True,True,True,True,1.380687014285312,25.515192085712773
GBP_USD,short,2020-10-22 06:30:00+00:00,1.3143200285714285,2020-10-22 06:45:00+00:00,1.3137501714285715,42459,24.195564428563472,24.195564428563472,take_profit,1.0,0.0005698571428569983,0.0005698571428569983,0.0004799999999998139,4.799999999998139,0.9627507163319762,7,0.0005299714285715851,0.0011100285714285008,0.9300075206823858,1.9479067435451183,True,True,True,False,3.820096885721103,28.015661314284575
EUR_USD,short,2020-10-22 07:30:00+00:00,1.1859896142857143,2020-10-22 07:30:00+00:00,1.186281542857143,83089,-24.25605307143751,24.25605307143751,stop_loss,-1.0,0.00029192857142858544,0.00029192857142858544,0.00021000000000004349,2.100000000000435,0.40440165061909683,8,0.0007803857142858472,0.0001996142857143557,2.6732077318329672,0.6837778321509287,False,False,False,False,6.679168614284718,-17.576884457152794
GBP_USD,long,2020-10-23 06:45:00+00:00,1.305750657142857,2020-10-23 07:00:00+00:00,1.3063839428571427,38206,24.19531399999829,24.19531399999829,take_profit,1.0,0.0006332857142857426,0.0006332857142857426,0.000560000000000116,5.60000000000116,1.0509383378017605,7,0.000580657142857044,0.0008893428571430384,0.9168960072183907,1.404331152718473,True,True,False,False,3.4636467999923446,27.658960799990634
EUR_USD,short,2020-10-23 07:45:00+00:00,1.1821571857142856,2020-10-23 07:45:00+00:00,1.182711257142857,43777,-24.255584928572166,24.255584928572166,stop_loss,-1.0,0.0005540714285715327,0.0005540714285715327,0.00038000000000004697,3.8000000000004697,0.59308807134899,8,0.0010128142857144251,0.0,1.8279489493359915,0.0,False,False,False,False,3.6253609857161235,-20.63022394285604
EUR_USD,long,2020-10-26 07:15:00+00:00,1.1830973428571427,2020-10-26 07:15:00+00:00,1.1828506285714284,98070,-24.19527000000359,24.19527000000359,stop_loss,-1.0,0.00024671428571432864,0.00024671428571432864,7.00000000000145e-05,0.700000000000145,0.19066147859926416,7,0.0003473428571427739,0.00041265714285732,1.4078749276195681,1.67261146496858,False,False,False,False,7.585013999992576,-16.610256000011013
GBP_USD,long,2020-10-26 08:45:00+00:00,1.3023405857142856,2020-10-26 10:00:00+00:00,1.3054435142857141,7778,24.134578428571462,24.134578428571462,take_profit,1.0,0.003102928571428684,0.003102928571428684,0.0026399999999999757,26.399999999999757,2.5648854961832157,8,0.0009405857142856799,0.003129414285714338,0.30312838102251427,1.0085357151078278,True,True,True,False,0.7823556857126657,24.91693411428413
GBP_USD,long,2020-10-27 08:00:00+00:00,1.3021928714285713,2020-10-27 08:00:00+00:00,1.3012885142857142,26754,-24.195170999998368,24.195170999998368,stop_loss,-1.0,0.0009043571428570929,0.0009043571428570929,0.00021999999999988695,2.1999999999988695,0.3418423973361272,7,0.0018928714285713077,7.712857142871954e-05,2.093057420424909,0.08528552247074743,False,False,False,False,2.4846821999961306,-21.71048880000224
EUR_USD,long,2020-10-27 08:45:00+00:00,1.1813841142857142,2020-10-27 12:00:00+00:00,1.1831446857142855,13708,24.133913142855842,24.133913142855842,take_profit,1.0,0.0017605714285713954,0.0017605714285713954,0.0011600000000000499,11.600000000000499,1.6437246963564014,8,0.0013641142857141464,0.0018858857142858287,0.7748133722816621,1.071178188899793,True,True,True,False,1.0159586285693356,25.14987177142518
EUR_USD,long,2020-10-29 07:15:00+00:00,1.174779042857143,2020-10-29 07:30:00+00:00,1.1752742571428574,48857,24.194684357149328,24.194684357149328,take_profit,1.0,0.0004952142857143483,0.0004952142857143483,0.00016000000000016001,1.6000000000016001,0.35387045813620543,7,0.00025904285714295483,0.0007209571428570261,0.5230924563682258,1.4558488388860649,True,True,True,False,3.8617968714299735,28.0564812285793
